CODE,YEAR,DISEASE_CODE,CASES
HND,1986,NTETANUS,24.0
HND,1986,PERTUSSIS,331.0
HND,1986,POLIO,6.0
HND,1986,TTETANUS,71.0
HND,1986,YFEVER,
HND,1985,DIPHTHERIA,0.0
HND,1985,MEASLES,6476.0
HND,1985,NTETANUS,20.0
HND,1985,PERTUSSIS,335.0
HND,1985,POLIO,4.0
HND,1985,TTETANUS,47.0
HND,1985,YFEVER,
HND,1984,DIPHTHERIA,0.0
HND,1984,MEASLES,5028.0
HND,1984,NTETANUS,20.0
HND,1984,PERTUSSIS,630.0
HND,1984,POLIO,58.0
HND,1984,TTETANUS,46.0
HND,1984,YFEVER,
HND,1983,DIPHTHERIA,0.0
HND,1983,MEASLES,1168.0
HND,1983,NTETANUS,0.0
HND,1983,PERTUSSIS,550.0
HND,1983,POLIO,8.0
HND,1983,TTETANUS,25.0
HND,1983,YFEVER,
HND,1982,DIPHTHERIA,0.0
HND,1982,MEASLES,2446.0
HND,1982,NTETANUS,2.0
HND,1982,PERTUSSIS,1151.0
HND,1982,POLIO,8.0
HND,1982,TTETANUS,31.0
HND,1982,YFEVER,
HND,1981,DIPHTHERIA,0.0
HND,1981,MEASLES,5857.0
HND,1981,NTETANUS,1.0
HND,1981,PERTUSSIS,1812.0
HND,1981,POLIO,18.0
HND,1981,TTETANUS,24.0
HND,1981,YFEVER,
HND,1980,DIPHTHERIA,2.0
HND,1980,MEASLES,4188.0
HND,1980,NTETANUS,0.0
HND,1980,PERTUSSIS,2503.0
HND,1980,POLIO,3.0
HND,1980,TTETANUS,31.0
HND,1980,YFEVER,
HRV,2023,CRS,0.0
HRV,2023,DIPHTHERIA,0.0
HRV,2023,INVASIVE_MENING,18.0
HRV,2023,MEASLES,3.0
HRV,2023,MUMPS,13.0
HRV,2023,NTETANUS,0.0
HRV,2023,PERTUSSIS,4806.0
HRV,2023,POLIO,
HRV,2023,RUBELLA,0.0
HRV,2023,TTETANUS,0.0
HRV,2023,TYPHOID,3.0
HRV,2023,YFEVER,0.0
HRV,2022,CRS,0.0
HRV,2022,DIPHTHERIA,0.0
HRV,2022,INVASIVE_MENING,17.0
HRV,2022,MEASLES,0.0
HRV,2022,MUMPS,18.0
HRV,2022,NTETANUS,0.0
HRV,2022,PERTUSSIS,2.0
HRV,2022,POLIO,
HRV,2022,RUBELLA,0.0
HRV,2022,TTETANUS,0.0
HRV,2022,TYPHOID,0.0
HRV,2022,YFEVER,0.0
HRV,2021,CRS,0.0
HRV,2021,DIPHTHERIA,0.0
HRV,2021,INVASIVE_MENING,6.0
HRV,2021,JAPENC,0.0
HRV,2021,MEASLES,0.0
HRV,2021,MUMPS,5.0
HRV,2021,NTETANUS,0.0
HRV,2021,PERTUSSIS,7.0
HRV,2021,POLIO,0.0
HRV,2021,RUBELLA,0.0
HRV,2021,TTETANUS,0.0
HRV,2021,TYPHOID,0.0
HRV,2021,YFEVER,0.0
HRV,2020,CRS,0.0
HRV,2020,DIPHTHERIA,0.0
HRV,2020,INVASIVE_MENING,14.0
HRV,2020,JAPENC,0.0
HRV,2020,MEASLES,0.0
HRV,2020,MUMPS,13.0
HRV,2020,NTETANUS,0.0
HRV,2020,PERTUSSIS,10.0
HRV,2020,POLIO,0.0
HRV,2020,RUBELLA,0.0
HRV,2020,TTETANUS,0.0
HRV,2020,TYPHOID,
HRV,2020,YFEVER,0.0
HRV,2019,CRS,0.0
HRV,2019,DIPHTHERIA,0.0
HRV,2019,JAPENC,0.0
HRV,2019,MEASLES,52.0
HRV,2019,MUMPS,15.0
HRV,2019,NTETANUS,0.0
HRV,2019,PERTUSSIS,56.0
HRV,2019,POLIO,0.0
HRV,2019,RUBELLA,0.0
HRV,2019,TTETANUS,2.0
HRV,2019,TYPHOID,1.0
HRV,2019,YFEVER,0.0
HRV,2018,CRS,0.0
HRV,2018,DIPHTHERIA,0.0
HRV,2018,JAPENC,0.0
HRV,2018,MEASLES,23.0
HRV,2018,MUMPS,24.0
HRV,2018,NTETANUS,0.0
HRV,2018,PERTUSSIS,128.0
HRV,2018,POLIO,0.0
HRV,2018,RUBELLA,0.0
HRV,2018,TTETANUS,3.0
HRV,2018,TYPHOID,1.0
HRV,2018,YFEVER,0.0
HRV,2017,CRS,0.0
HRV,2017,DIPHTHERIA,0.0
HRV,2017,JAPENC,0.0
HRV,2017,MEASLES,7.0
HRV,2017,MUMPS,15.0
HRV,2017,NTETANUS,0.0
HRV,2017,PERTUSSIS,80.0
HRV,2017,POLIO,0.0
HRV,2017,RUBELLA,0.0
HRV,2017,TTETANUS,2.0
HRV,2017,YFEVER,0.0
HRV,2016,CRS,0.0
HRV,2016,DIPHTHERIA,0.0
HRV,2016,JAPENC,0.0
HRV,2016,MEASLES,4.0
HRV,2016,MUMPS,33.0
HRV,2016,NTETANUS,0.0
HRV,2016,PERTUSSIS,122.0
HRV,2016,POLIO,0.0
HRV,2016,RUBELLA,2.0
HRV,2016,TTETANUS,0.0
HRV,2016,YFEVER,0.0
HRV,2015,CRS,0.0
HRV,2015,DIPHTHERIA,0.0
HRV,2015,JAPENC,0.0
HRV,2015,MEASLES,206.0
HRV,2015,MUMPS,29.0
HRV,2015,NTETANUS,0.0
HRV,2015,PERTUSSIS,57.0
HRV,2015,POLIO,0.0
HRV,2015,RUBELLA,1.0
HRV,2015,TTETANUS,3.0
HRV,2015,YFEVER,0.0
HRV,2014,CRS,
HRV,2014,DIPHTHERIA,
HRV,2014,JAPENC,
HRV,2014,MEASLES,
HRV,2014,MUMPS,
HRV,2014,NTETANUS,
HRV,2014,PERTUSSIS,
HRV,2014,POLIO,0.0
HRV,2014,RUBELLA,
HRV,2014,TTETANUS,
HRV,2014,YFEVER,
HRV,2013,CRS,0.0
HRV,2013,DIPHTHERIA,0.0
HRV,2013,JAPENC,0.0
HRV,2013,MEASLES,0.0
HRV,2013,MUMPS,35.0
HRV,2013,NTETANUS,0.0
HRV,2013,PERTUSSIS,108.0
HRV,2013,POLIO,0.0
HRV,2013,RUBELLA,1.0
HRV,2013,TTETANUS,1.0
HRV,2013,YFEVER,0.0
HRV,2012,CRS,0.0
HRV,2012,DIPHTHERIA,0.0
HRV,2012,JAPENC,0.0
HRV,2012,MEASLES,2.0
HRV,2012,MUMPS,95.0
HRV,2012,NTETANUS,0.0
HRV,2012,PERTUSSIS,61.0
HRV,2012,POLIO,0.0
HRV,2012,RUBELLA,1.0
HRV,2012,TTETANUS,1.0
HRV,2012,YFEVER,0.0
HRV,2011,CRS,0.0
HRV,2011,DIPHTHERIA,0.0
HRV,2011,JAPENC,0.0
HRV,2011,MEASLES,12.0
HRV,2011,MUMPS,86.0
HRV,2011,NTETANUS,0.0
HRV,2011,PERTUSSIS,103.0
HRV,2011,POLIO,0.0
HRV,2011,RUBELLA,0.0
HRV,2011,TTETANUS,2.0
HRV,2011,YFEVER,0.0
HRV,2010,CRS,0.0
HRV,2010,DIPHTHERIA,0.0
HRV,2010,JAPENC,0.0
HRV,2010,MEASLES,7.0
HRV,2010,MUMPS,37.0
HRV,2010,NTETANUS,0.0
HRV,2010,PERTUSSIS,42.0
HRV,2010,POLIO,0.0
HRV,2010,RUBELLA,1.0
HRV,2010,TTETANUS,4.0
HRV,2010,YFEVER,0.0
HRV,2009,CRS,0.0
HRV,2009,DIPHTHERIA,0.0
HRV,2009,JAPENC,
HRV,2009,MEASLES,2.0
HRV,2009,MUMPS,56.0
HRV,2009,NTETANUS,0.0
HRV,2009,PERTUSSIS,101.0
HRV,2009,POLIO,0.0
HRV,2009,RUBELLA,0.0
HRV,2009,TTETANUS,9.0
HRV,2009,YFEVER,0.0
HRV,2008,CRS,0.0
HRV,2008,DIPHTHERIA,0.0
HRV,2008,JAPENC,0.0
HRV,2008,MEASLES,51.0
HRV,2008,MUMPS,110.0
HRV,2008,NTETANUS,0.0
HRV,2008,PERTUSSIS,102.0
HRV,2008,POLIO,0.0
HRV,2008,RUBELLA,1.0
HRV,2008,TTETANUS,1.0
HRV,2008,YFEVER,0.0
HRV,2007,CRS,0.0
HRV,2007,DIPHTHERIA,0.0
HRV,2007,JAPENC,0.0
HRV,2007,MEASLES,0.0
HRV,2007,MUMPS,74.0
HRV,2007,NTETANUS,0.0
HRV,2007,PERTUSSIS,123.0
HRV,2007,POLIO,0.0
HRV,2007,RUBELLA,33.0
HRV,2007,TTETANUS,5.0
HRV,2007,YFEVER,0.0
HRV,2006,CRS,0.0
HRV,2006,DIPHTHERIA,0.0
HRV,2006,JAPENC,0.0
HRV,2006,MEASLES,1.0
HRV,2006,MUMPS,66.0
HRV,2006,NTETANUS,0.0
HRV,2006,PERTUSSIS,80.0
HRV,2006,POLIO,0.0
HRV,2006,RUBELLA,2.0
HRV,2006,TTETANUS,4.0
HRV,2006,YFEVER,0.0
HRV,2005,CRS,0.0
HRV,2005,DIPHTHERIA,0.0
HRV,2005,MEASLES,2.0
HRV,2005,MUMPS,155.0
HRV,2005,NTETANUS,0.0
HRV,2005,PERTUSSIS,124.0
HRV,2005,POLIO,0.0
HRV,2005,RUBELLA,3.0
HRV,2005,TTETANUS,3.0
HRV,2005,YFEVER,0.0
HRV,2004,CRS,0.0
HRV,2004,DIPHTHERIA,0.0
HRV,2004,MEASLES,54.0
HRV,2004,MUMPS,84.0
HRV,2004,NTETANUS,0.0
HRV,2004,PERTUSSIS,197.0
HRV,2004,POLIO,0.0
HRV,2004,RUBELLA,2.0
HRV,2004,TTETANUS,8.0
HRV,2004,YFEVER,0.0
HRV,2003,CRS,0.0
HRV,2003,DIPHTHERIA,0.0
HRV,2003,MEASLES,19.0
HRV,2003,MUMPS,72.0
HRV,2003,NTETANUS,0.0
HRV,2003,PERTUSSIS,94.0
HRV,2003,POLIO,0.0
HRV,2003,RUBELLA,2.0
HRV,2003,TTETANUS,12.0
HRV,2003,YFEVER,0.0
HRV,2002,CRS,
HRV,2002,DIPHTHERIA,0.0
HRV,2002,MEASLES,6.0
HRV,2002,MUMPS,101.0
HRV,2002,NTETANUS,0.0
HRV,2002,PERTUSSIS,176.0
HRV,2002,POLIO,0.0
HRV,2002,RUBELLA,10.0
HRV,2002,TTETANUS,8.0
HRV,2002,YFEVER,0.0
HRV,2001,CRS,0.0
HRV,2001,DIPHTHERIA,0.0
HRV,2001,MEASLES,8.0
HRV,2001,MUMPS,116.0
HRV,2001,NTETANUS,0.0
HRV,2001,PERTUSSIS,130.0
HRV,2001,POLIO,0.0
HRV,2001,RUBELLA,3.0
HRV,2001,TTETANUS,14.0
HRV,2001,YFEVER,0.0
HRV,2000,CRS,
HRV,2000,DIPHTHERIA,0.0
HRV,2000,MEASLES,9.0
HRV,2000,MUMPS,152.0
HRV,2000,NTETANUS,0.0
HRV,2000,PERTUSSIS,196.0
HRV,2000,POLIO,0.0
HRV,2000,RUBELLA,8.0
HRV,2000,TTETANUS,18.0
HRV,2000,YFEVER,0.0
HRV,1999,CRS,
HRV,1999,DIPHTHERIA,0.0
HRV,1999,MEASLES,31.0
HRV,1999,MUMPS,175.0
HRV,1999,NTETANUS,0.0
HRV,1999,PERTUSSIS,333.0
HRV,1999,POLIO,0.0
HRV,1999,RUBELLA,16.0
HRV,1999,TTETANUS,13.0
HRV,1999,YFEVER,0.0
HRV,1998,DIPHTHERIA,0.0
HRV,1998,MEASLES,648.0
HRV,1998,NTETANUS,0.0
HRV,1998,PERTUSSIS,445.0
HRV,1998,POLIO,0.0
HRV,1998,TTETANUS,8.0
HRV,1998,YFEVER,
HRV,1997,DIPHTHERIA,0.0
HRV,1997,MEASLES,240.0
HRV,1997,NTETANUS,1.0
HRV,1997,PERTUSSIS,567.0
HRV,1997,POLIO,0.0
HRV,1997,TTETANUS,10.0
HRV,1997,YFEVER,
HRV,1996,DIPHTHERIA,0.0
HRV,1996,MEASLES,119.0
HRV,1996,NTETANUS,1.0
HRV,1996,PERTUSSIS,694.0
HRV,1996,POLIO,0.0
HRV,1996,TTETANUS,11.0
HRV,1996,YFEVER,
HRV,1995,DIPHTHERIA,0.0
HRV,1995,MEASLES,697.0
HRV,1995,NTETANUS,0.0
HRV,1995,PERTUSSIS,252.0
HRV,1995,POLIO,0.0
HRV,1995,TTETANUS,17.0
HRV,1995,YFEVER,
HRV,1994,DIPHTHERIA,0.0
HRV,1994,MEASLES,138.0
HRV,1994,NTETANUS,1.0
HRV,1994,PERTUSSIS,310.0
HRV,1994,POLIO,0.0
HRV,1994,TTETANUS,19.0
HRV,1994,YFEVER,
HRV,1993,DIPHTHERIA,0.0
HRV,1993,MEASLES,87.0
HRV,1993,NTETANUS,0.0
HRV,1993,PERTUSSIS,666.0
HRV,1993,POLIO,0.0
HRV,1993,TTETANUS,11.0
HRV,1993,YFEVER,
HRV,1992,DIPHTHERIA,0.0
HRV,1992,MEASLES,160.0
HRV,1992,NTETANUS,0.0
HRV,1992,PERTUSSIS,313.0
HRV,1992,POLIO,0.0
HRV,1992,TTETANUS,8.0
HRV,1992,YFEVER,
HRV,1991,DIPHTHERIA,0.0
HRV,1991,MEASLES,117.0
HRV,1991,NTETANUS,0.0
HRV,1991,PERTUSSIS,392.0
HRV,1991,POLIO,0.0
HRV,1991,TTETANUS,17.0
HRV,1991,YFEVER,
HRV,1990,DIPHTHERIA,0.0
HRV,1990,MEASLES,119.0
HRV,1990,NTETANUS,
HRV,1990,PERTUSSIS,304.0
HRV,1990,POLIO,
HRV,1990,TTETANUS,
HRV,1990,YFEVER,
HRV,1989,DIPHTHERIA,
HRV,1989,MEASLES,
HRV,1989,NTETANUS,
HRV,1989,PERTUSSIS,
HRV,1989,POLIO,
HRV,1989,TTETANUS,
HRV,1989,YFEVER,
HRV,1988,DIPHTHERIA,
HRV,1988,MEASLES,
HRV,1988,NTETANUS,
HRV,1988,PERTUSSIS,
HRV,1988,POLIO,
HRV,1988,TTETANUS,
HRV,1988,YFEVER,
HRV,1987,DIPHTHERIA,
HRV,1987,MEASLES,
HRV,1987,NTETANUS,
HRV,1987,PERTUSSIS,
HRV,1987,POLIO,
HRV,1987,TTETANUS,
HRV,1987,YFEVER,
HRV,1986,DIPHTHERIA,
HRV,1986,MEASLES,
HRV,1986,NTETANUS,
HRV,1986,PERTUSSIS,
HRV,1986,POLIO,
HRV,1986,TTETANUS,
HRV,1986,YFEVER,
HRV,1985,DIPHTHERIA,
HRV,1985,MEASLES,
HRV,1985,NTETANUS,
HRV,1985,PERTUSSIS,
HRV,1985,POLIO,
HRV,1985,TTETANUS,
HRV,1985,YFEVER,
HRV,1984,DIPHTHERIA,
HRV,1984,MEASLES,
HRV,1984,NTETANUS,
HRV,1984,PERTUSSIS,
HRV,1984,POLIO,
HRV,1984,TTETANUS,
HRV,1984,YFEVER,
HRV,1983,DIPHTHERIA,
HRV,1983,MEASLES,
HRV,1983,NTETANUS,
HRV,1983,PERTUSSIS,
HRV,1983,POLIO,
HRV,1983,TTETANUS,
HRV,1983,YFEVER,
HRV,1982,DIPHTHERIA,
HRV,1982,MEASLES,
HRV,1982,NTETANUS,
HRV,1982,PERTUSSIS,
HRV,1982,POLIO,
HRV,1982,TTETANUS,
HRV,1982,YFEVER,
HRV,1981,DIPHTHERIA,
HRV,1981,MEASLES,
HRV,1981,NTETANUS,
HRV,1981,PERTUSSIS,
HRV,1981,POLIO,
HRV,1981,TTETANUS,
HRV,1981,YFEVER,
HRV,1980,DIPHTHERIA,
HRV,1980,MEASLES,
HRV,1980,NTETANUS,
HRV,1980,PERTUSSIS,
HRV,1980,POLIO,
HRV,1980,TTETANUS,
HRV,1980,YFEVER,
HTI,2023,CRS,
HTI,2023,DIPHTHERIA,
HTI,2023,INVASIVE_MENING,
HTI,2023,MEASLES,
HTI,2023,MUMPS,
HTI,2023,NTETANUS,7.0
HTI,2023,PERTUSSIS,4.0
HTI,2023,POLIO,
HTI,2023,RUBELLA,
HTI,2023,TTETANUS,78.0
HTI,2023,TYPHOID,3.0
HTI,2023,YFEVER,
HTI,2022,CRS,0.0
HTI,2022,DIPHTHERIA,38.0
HTI,2022,INVASIVE_MENING,0.0
HTI,2022,MEASLES,0.0
HTI,2022,MUMPS,0.0
HTI,2022,NTETANUS,
HTI,2022,PERTUSSIS,0.0
HTI,2022,POLIO,0.0
HTI,2022,RUBELLA,
HTI,2022,TTETANUS,
HTI,2022,TYPHOID,0.0
HTI,2022,YFEVER,0.0
HTI,2021,CRS,0.0
HTI,2021,DIPHTHERIA,28.0
HTI,2021,INVASIVE_MENING,
HTI,2021,MEASLES,0.0
HTI,2021,MUMPS,0.0
HTI,2021,NTETANUS,7.0
HTI,2021,PERTUSSIS,0.0
HTI,2021,POLIO,0.0
HTI,2021,RUBELLA,0.0
HTI,2021,TTETANUS,90.0
HTI,2021,TYPHOID,
HTI,2021,YFEVER,
HTI,2020,CRS,0.0
HTI,2020,DIPHTHERIA,66.0
HTI,2020,INVASIVE_MENING,0.0
HTI,2020,MEASLES,0.0
HTI,2020,MUMPS,
HTI,2020,NTETANUS,4.0
HTI,2020,PERTUSSIS,0.0
HTI,2020,POLIO,0.0
HTI,2020,RUBELLA,0.0
HTI,2020,TTETANUS,66.0
HTI,2020,TYPHOID,0.0
HTI,2020,YFEVER,
HTI,2019,CRS,0.0
HTI,2019,DIPHTHERIA,55.0
HTI,2019,JAPENC,
HTI,2019,MEASLES,0.0
HTI,2019,MUMPS,
HTI,2019,NTETANUS,5.0
HTI,2019,PERTUSSIS,0.0
HTI,2019,POLIO,0.0
HTI,2019,RUBELLA,19.0
HTI,2019,TTETANUS,92.0
HTI,2019,TYPHOID,67.0
HTI,2019,YFEVER,
HTI,2018,CRS,0.0
HTI,2018,DIPHTHERIA,105.0
HTI,2018,JAPENC,
HTI,2018,MEASLES,0.0
HTI,2018,MUMPS,
HTI,2018,NTETANUS,3.0
HTI,2018,PERTUSSIS,9.0
HTI,2018,POLIO,0.0
HTI,2018,RUBELLA,0.0
HTI,2018,TTETANUS,3.0
HTI,2018,TYPHOID,514.0
HTI,2018,YFEVER,
HTI,2017,CRS,0.0
HTI,2017,DIPHTHERIA,76.0
HTI,2017,MEASLES,0.0
HTI,2017,MUMPS,
HTI,2017,NTETANUS,3.0
HTI,2017,PERTUSSIS,0.0
HTI,2017,POLIO,0.0
HTI,2017,RUBELLA,0.0
HTI,2017,TTETANUS,3.0
HTI,2017,YFEVER,
HTI,2016,CRS,
HTI,2016,DIPHTHERIA,5.0
HTI,2016,MEASLES,
HTI,2016,MUMPS,
HTI,2016,NTETANUS,
HTI,2016,PERTUSSIS,
HTI,2016,POLIO,0.0
HTI,2016,RUBELLA,
HTI,2016,TTETANUS,
HTI,2016,YFEVER,
HTI,2015,CRS,0.0
HTI,2015,DIPHTHERIA,32.0
HTI,2015,JAPENC,
HTI,2015,MEASLES,0.0
HTI,2015,MUMPS,
HTI,2015,NTETANUS,13.0
HTI,2015,PERTUSSIS,4.0
HTI,2015,POLIO,0.0
HTI,2015,RUBELLA,0.0
HTI,2015,TTETANUS,13.0
HTI,2015,YFEVER,
HTI,2014,CRS,0.0
HTI,2014,DIPHTHERIA,3.0
HTI,2014,JAPENC,
HTI,2014,MEASLES,0.0
HTI,2014,MUMPS,0.0
HTI,2014,NTETANUS,3.0
HTI,2014,PERTUSSIS,2.0
HTI,2014,POLIO,0.0
HTI,2014,RUBELLA,0.0
HTI,2014,TTETANUS,3.0
HTI,2014,YFEVER,0.0
HTI,2013,CRS,0.0
HTI,2013,DIPHTHERIA,0.0
HTI,2013,JAPENC,
HTI,2013,MEASLES,0.0
HTI,2013,MUMPS,
HTI,2013,NTETANUS,15.0
HTI,2013,PERTUSSIS,0.0
HTI,2013,POLIO,0.0
HTI,2013,RUBELLA,0.0
HTI,2013,TTETANUS,15.0
HTI,2013,YFEVER,
HTI,2012,CRS,0.0
HTI,2012,DIPHTHERIA,0.0
HTI,2012,JAPENC,
HTI,2012,MEASLES,0.0
HTI,2012,MUMPS,0.0
HTI,2012,NTETANUS,0.0
HTI,2012,PERTUSSIS,0.0
HTI,2012,POLIO,0.0
HTI,2012,RUBELLA,0.0
HTI,2012,TTETANUS,0.0
HTI,2012,YFEVER,0.0
HTI,2011,CRS,0.0
HTI,2011,DIPHTHERIA,2.0
HTI,2011,MEASLES,0.0
HTI,2011,MUMPS,
HTI,2011,NTETANUS,0.0
HTI,2011,PERTUSSIS,0.0
HTI,2011,POLIO,0.0
HTI,2011,RUBELLA,0.0
HTI,2011,TTETANUS,0.0
HTI,2011,YFEVER,
HTI,2010,CRS,0.0
HTI,2010,DIPHTHERIA,46.0
HTI,2010,MEASLES,0.0
HTI,2010,MUMPS,
HTI,2010,NTETANUS,0.0
HTI,2010,PERTUSSIS,13.0
HTI,2010,POLIO,0.0
HTI,2010,RUBELLA,0.0
HTI,2010,TTETANUS,2.0
HTI,2010,YFEVER,0.0
HTI,2009,CRS,0.0
HTI,2009,DIPHTHERIA,0.0
HTI,2009,MEASLES,0.0
HTI,2009,MUMPS,0.0
HTI,2009,NTETANUS,0.0
HTI,2009,PERTUSSIS,4.0
HTI,2009,POLIO,0.0
HTI,2009,RUBELLA,0.0
HTI,2009,TTETANUS,3.0
HTI,2009,YFEVER,0.0
HTI,2008,CRS,0.0
HTI,2008,DIPHTHERIA,3.0
HTI,2008,MEASLES,0.0
HTI,2008,MUMPS,38.0
HTI,2008,NTETANUS,16.0
HTI,2008,PERTUSSIS,696.0
HTI,2008,POLIO,0.0
HTI,2008,RUBELLA,0.0
HTI,2008,TTETANUS,16.0
HTI,2008,YFEVER,
HTI,2007,CRS,0.0
HTI,2007,DIPHTHERIA,5.0
HTI,2007,JAPENC,
HTI,2007,MEASLES,0.0
HTI,2007,MUMPS,
HTI,2007,NTETANUS,38.0
HTI,2007,PERTUSSIS,824.0
HTI,2007,POLIO,0.0
HTI,2007,RUBELLA,0.0
HTI,2007,TTETANUS,92.0
HTI,2007,YFEVER,
HTI,2006,CRS,0.0
HTI,2006,DIPHTHERIA,5.0
HTI,2006,JAPENC,
HTI,2006,MEASLES,0.0
HTI,2006,MUMPS,
HTI,2006,NTETANUS,53.0
HTI,2006,PERTUSSIS,
HTI,2006,POLIO,0.0
HTI,2006,RUBELLA,11.0
HTI,2006,TTETANUS,53.0
HTI,2006,YFEVER,
HTI,2005,CRS,0.0
HTI,2005,DIPHTHERIA,3.0
HTI,2005,MEASLES,0.0
HTI,2005,MUMPS,594.0
HTI,2005,NTETANUS,71.0
HTI,2005,PERTUSSIS,496.0
HTI,2005,POLIO,0.0
HTI,2005,RUBELLA,0.0
HTI,2005,TTETANUS,119.0
HTI,2005,YFEVER,
HTI,2004,CRS,
HTI,2004,DIPHTHERIA,37.0
HTI,2004,MEASLES,0.0
HTI,2004,MUMPS,
HTI,2004,NTETANUS,33.0
HTI,2004,PERTUSSIS,44.0
HTI,2004,POLIO,0.0
HTI,2004,RUBELLA,3.0
HTI,2004,TTETANUS,33.0
HTI,2004,YFEVER,
HTI,2003,CRS,
HTI,2003,DIPHTHERIA,2.0
HTI,2003,MEASLES,0.0
HTI,2003,MUMPS,
HTI,2003,NTETANUS,4.0
HTI,2003,PERTUSSIS,5.0
HTI,2003,POLIO,0.0
HTI,2003,RUBELLA,2.0
HTI,2003,TTETANUS,4.0
HTI,2003,YFEVER,
HTI,2002,CRS,
HTI,2002,DIPHTHERIA,6.0
HTI,2002,MEASLES,0.0
HTI,2002,MUMPS,
HTI,2002,NTETANUS,27.0
HTI,2002,PERTUSSIS,2.0
HTI,2002,POLIO,0.0
HTI,2002,RUBELLA,1.0
HTI,2002,TTETANUS,43.0
HTI,2002,YFEVER,0.0
HTI,2001,CRS,
HTI,2001,DIPHTHERIA,5.0
HTI,2001,MEASLES,159.0
HTI,2001,MUMPS,
HTI,2001,NTETANUS,84.0
HTI,2001,PERTUSSIS,30.0
HTI,2001,POLIO,9.0
HTI,2001,RUBELLA,
HTI,2001,TTETANUS,
HTI,2001,YFEVER,
HTI,2000,CRS,
HTI,2000,DIPHTHERIA,0.0
HTI,2000,MEASLES,992.0
HTI,2000,MUMPS,
HTI,2000,NTETANUS,40.0
HTI,2000,PERTUSSIS,14.0
HTI,2000,POLIO,1.0
HTI,2000,RUBELLA,
HTI,2000,TTETANUS,
HTI,2000,YFEVER,
HTI,1999,CRS,
HTI,1999,DIPHTHERIA,8.0
HTI,1999,MEASLES,0.0
HTI,1999,MUMPS,
HTI,1999,NTETANUS,42.0
HTI,1999,PERTUSSIS,24.0
HTI,1999,POLIO,0.0
HTI,1999,RUBELLA,
HTI,1999,TTETANUS,
HTI,1999,YFEVER,
HTI,1998,DIPHTHERIA,0.0
HTI,1998,MEASLES,3.0
HTI,1998,NTETANUS,1.0
HTI,1998,PERTUSSIS,
HTI,1998,POLIO,0.0
HTI,1998,TTETANUS,
HTI,1998,YFEVER,
HTI,1997,DIPHTHERIA,0.0
HTI,1997,MEASLES,0.0
HTI,1997,NTETANUS,33.0
HTI,1997,PERTUSSIS,0.0
HTI,1997,POLIO,0.0
HTI,1997,RUBELLA,0.0
HTI,1997,TTETANUS,33.0
HTI,1997,YFEVER,
HTI,1996,DIPHTHERIA,0.0
HTI,1996,MEASLES,1.0
HTI,1996,NTETANUS,
HTI,1996,PERTUSSIS,
HTI,1996,POLIO,0.0
HTI,1996,TTETANUS,
HTI,1996,YFEVER,
HTI,1995,DIPHTHERIA,0.0
HTI,1995,MEASLES,
HTI,1995,NTETANUS,78.0
HTI,1995,PERTUSSIS,0.0
HTI,1995,POLIO,0.0
HTI,1995,TTETANUS,
HTI,1995,YFEVER,
HTI,1994,DIPHTHERIA,
HTI,1994,MEASLES,
HTI,1994,NTETANUS,
HTI,1994,PERTUSSIS,
HTI,1994,POLIO,0.0
HTI,1994,TTETANUS,
HTI,1994,YFEVER,
HTI,1993,DIPHTHERIA,
HTI,1993,MEASLES,
HTI,1993,NTETANUS,
HTI,1993,PERTUSSIS,
HTI,1993,POLIO,0.0
HTI,1993,TTETANUS,
HTI,1993,YFEVER,
HTI,1992,DIPHTHERIA,
HTI,1992,MEASLES,
HTI,1992,NTETANUS,
HTI,1992,PERTUSSIS,
HTI,1992,POLIO,0.0
HTI,1992,TTETANUS,
HTI,1992,YFEVER,
HTI,1991,DIPHTHERIA,
HTI,1991,MEASLES,
HTI,1991,NTETANUS,
HTI,1991,PERTUSSIS,
HTI,1991,POLIO,0.0
HTI,1991,TTETANUS,
HTI,1991,YFEVER,
HTI,1990,DIPHTHERIA,0.0
HTI,1990,MEASLES,1414.0
HTI,1990,NTETANUS,143.0
HTI,1990,PERTUSSIS,913.0
HTI,1990,POLIO,0.0
HTI,1990,TTETANUS,143.0
HTI,1990,YFEVER,
HTI,1989,DIPHTHERIA,2.0
HTI,1989,MEASLES,580.0
HTI,1989,NTETANUS,153.0
HTI,1989,PERTUSSIS,1835.0
HTI,1989,POLIO,2.0
HTI,1989,TTETANUS,153.0
HTI,1989,YFEVER,
HTI,1988,DIPHTHERIA,29.0
HTI,1988,MEASLES,235.0
HTI,1988,NTETANUS,63.0
HTI,1988,PERTUSSIS,637.0
HTI,1988,POLIO,9.0
HTI,1988,TTETANUS,63.0
HTI,1988,YFEVER,
HTI,1987,DIPHTHERIA,7.0
HTI,1987,MEASLES,3130.0
HTI,1987,NTETANUS,75.0
HTI,1987,PERTUSSIS,1299.0
HTI,1987,POLIO,12.0
HTI,1987,TTETANUS,407.0
HTI,1987,YFEVER,
HTI,1986,DIPHTHERIA,4.0
HTI,1986,MEASLES,269.0
HTI,1986,NTETANUS,57.0
HTI,1986,PERTUSSIS,469.0
HTI,1986,POLIO,6.0
HTI,1986,TTETANUS,122.0
HTI,1986,YFEVER,
HTI,1985,DIPHTHERIA,55.0
HTI,1985,MEASLES,2111.0
HTI,1985,NTETANUS,57.0
HTI,1985,PERTUSSIS,1373.0
